wav_filename,sentence,char_count
common_voice_pt_19416324.wav,E você sabe disso tão bem quanto eu.,36
common_voice_pt_19416325.wav,Até os dois primeiros dias,26
common_voice_pt_19416326.wav,Um homem de jeans sobe um lance de escadas.,43
common_voice_pt_19416327.wav,O edifício e o que?,19
common_voice_pt_19416328.wav,Que esplendor de rosto e que maturidade tem a composição?,57
common_voice_pt_19416329.wav,"Você a conhece melhor, então você deveria fazer isso.",53
common_voice_pt_19416330.wav,Não é possível retornar ao estado original,42
common_voice_pt_19416331.wav,Roubando Peter para pagar Paul,30
common_voice_pt_19416332.wav,As torrentes vão para o mar.,28
common_voice_pt_19416333.wav,Mas ele manteve a espada na mão.,32
common_voice_pt_19416334.wav,"Se forem realmente duzentos, então eu sairei novamente.",55
common_voice_pt_19416335.wav,"Ele é rico, porém não trabalha.",31
common_voice_pt_19416336.wav,Será temperado no lugar atual?,30
common_voice_pt_19416337.wav,As pessoas estão andando em uma rua da cidade.,46
common_voice_pt_19416338.wav,A taxa de desemprego é alarmante.,33
common_voice_pt_19416339.wav,Não tente entrar na vida do oásis.,34
common_voice_pt_19416340.wav,Dois homens estão trabalhando juntos em uma escada.,51
common_voice_pt_19416342.wav,"Por outro lado, outro emprego",29
common_voice_pt_19416343.wav,Entre e coma na manhã seguinte,30
common_voice_pt_19416344.wav,Dois jovens construtores de Boneco de Neve se encantam com sua criação.,71
common_voice_pt_19416345.wav,O que você tem?,15
common_voice_pt_19416346.wav,Este homem vai pular de um telhado.,35
common_voice_pt_19416347.wav,Eles cuidarão disso.,20
common_voice_pt_19416348.wav,Eles levantam seus óculos.,26
common_voice_pt_19416350.wav,Um policial acena em uma feira de rua.,38
common_voice_pt_19416351.wav,Ela pedalou para casa? sorrindo todo o caminho? sabendo que ela havia vencido.,78
common_voice_pt_19416352.wav,vendedores ambulantes asiáticos que esperam para vender lá a mercadoria.,72
common_voice_pt_19416353.wav,Precisa comprar alguns artigos de papelaria,43
common_voice_pt_19416355.wav,O pôr do sol desapareceu no crepúsculo antes que qualquer outra coisa acontecesse.,82
common_voice_pt_19416356.wav,O banheiro precisava de limpeza.,32
common_voice_pt_19416357.wav,Quantas crianças existem em ambas as classes?,45
common_voice_pt_19416358.wav,Eu não digo isso.,17
common_voice_pt_19416359.wav,"Se te devo cem dólares, isso é problema meu.",44
common_voice_pt_19416360.wav,Eu sou uma vaca,15
common_voice_pt_19416361.wav,Você pode ouvir isso.,21
common_voice_pt_19416362.wav,Europa e Ásia.,14
common_voice_pt_19416363.wav,"Um homem está ao ar livre, lavar o carro com sabão e água.",58
common_voice_pt_19416365.wav,Uma mulher faz caretas para uma criança pequena.,48
common_voice_pt_19416366.wav,Um menino brincando com um avião em um campo.,45
common_voice_pt_19416367.wav,A perda do segundo navio foi difícil de suportar.,49
common_voice_pt_19416368.wav,Escrevendo? a melhor memória.,29
common_voice_pt_19416369.wav,Este mundo está cheio de sofrimento,35
common_voice_pt_19416370.wav,Vênus é muito quente para a exploração.,39
common_voice_pt_19416371.wav,Eu só tinha vontade de ficar na cama,36
common_voice_pt_19416372.wav,Conte me mais sobre isso.,25
common_voice_pt_19416373.wav,Ação rude,9
common_voice_pt_19416374.wav,Ele era um homem rico?,22
common_voice_pt_19416376.wav,"Você precisa da minha chave, por favor.",39
common_voice_pt_19416377.wav,O ouro perderia seu valor.,26
common_voice_pt_19416378.wav,Derrube todas as cercas.,24
common_voice_pt_19416379.wav,E assim ele viveu feliz até o fim de seus dias.,47
common_voice_pt_19416380.wav,Abra espaço para a Sra. Chelsea.,32
common_voice_pt_19416381.wav,Vá e nunca olhe para trás.,26
common_voice_pt_19416382.wav,O menino preferia vinho.,24
common_voice_pt_19416383.wav,Um bando de crianças está subindo em uma árvore e encolhendo-a.,63
common_voice_pt_19416384.wav,Talvez seja por isso que eles vieram.,37
common_voice_pt_19416385.wav,Eles têm salsichas baratas e batatas fritas na cervejaria amanhã.,65
common_voice_pt_19416386.wav,Eu sabia disso por um momento.,30
common_voice_pt_19416387.wav,Obter o governador no telefone!,31
common_voice_pt_19416388.wav,Uma vida sem amor é uma morte viva.,35
common_voice_pt_19416389.wav,o plural de rato é congresso nacional,37
common_voice_pt_19416390.wav,Mas codificando sem mouse ou teclado?,37
common_voice_pt_19416391.wav,Adicione a música de Justin Furstenfeld à lista de músicas pop em ascensão.,75
common_voice_pt_19416392.wav,Um motociclista está dirigindo em um poço lamacento.,52
common_voice_pt_19416393.wav,Homem com óculos de sol sentado em águas rasas,46
common_voice_pt_19416394.wav,Primeiro tenho que contar a ela que novidades receber!,54
common_voice_pt_19416396.wav,Sessão dos delegados,20
common_voice_pt_19416397.wav,Duas mulheres estão escalando rochas perto do oceano.,53
common_voice_pt_19416398.wav,A mudança é tão boa quanto um descanso.,39
common_voice_pt_19416399.wav,Sim; Certamente foi uma mentira.,32
common_voice_pt_19416400.wav,"Por favor, vá para dentro",25
common_voice_pt_19416401.wav,Uma mulher loira em uma camisa prateada está falando uma caminhada.,67
common_voice_pt_19416402.wav,Você sabe como nós vivemos?,27
common_voice_pt_19416403.wav,Essa vida pode sempre ter sabor.,32
common_voice_pt_19416404.wav,Eu quero ver,12
common_voice_pt_19416405.wav,"Boa tarde, pessoal!",19
common_voice_pt_19416406.wav,O robô estava cheio de fios e placas de circuito.,49
common_voice_pt_19416407.wav,Mas os cavalos se cansam pouco a pouco.,39
common_voice_pt_19416408.wav,As pessoas estão correndo uma corrida em um parque.,51
common_voice_pt_19416409.wav,Ele não fala mais pelo caminho.,31
common_voice_pt_19416410.wav,Policiais consideram a máfia responsável pelo massacre.,55
common_voice_pt_19416411.wav,Eles são homens que andam no meio da estrada.,45
common_voice_pt_19416412.wav,Antiderrapante em casa,22
common_voice_pt_19416413.wav,Mas ainda não estou reclamando.,31
common_voice_pt_19416414.wav,Parque da Indústria da Moda de Taipei,37
common_voice_pt_19416415.wav,Vou te dar um tempo.,20
common_voice_pt_19416416.wav,Eu voltarei em breve.,21
common_voice_pt_19416417.wav,Crianças pulando em poças.,26
common_voice_pt_19416418.wav,Loja de informática.,20
common_voice_pt_19416419.wav,Você terminou a entrevista?,27
common_voice_pt_19416421.wav,Não é incomum ver um voo turbulento de avião.,45
common_voice_pt_19416422.wav,Tudo de repente se acalmou,26
common_voice_pt_19416423.wav,"Na casa de uma mulher rica, ela manda e chama.",46
common_voice_pt_19416424.wav,"Aprenda a reconhecer os presságios? e siga-os?, o velho rei havia dito.",71
common_voice_pt_19416425.wav,A goteira inundou a casa inteira,32
common_voice_pt_19416426.wav,Uma criancinha nua está parada perto da água.,45
common_voice_pt_19416427.wav,Processador de quatro núcleos.,30
common_voice_pt_19416428.wav,"Não, ele não tinha.",19
common_voice_pt_19416429.wav,Ele precisa de três dias? respondeu o alquimista.,49
common_voice_pt_19416430.wav,Um elefante nunca esquece.,26
common_voice_pt_19416431.wav,Crianças descansando e subindo muitos degraus.,46
common_voice_pt_19416437.wav,Pesquise no Google por imagens de gatos pretos.,47
common_voice_pt_19416438.wav,Macho branco novo que prepara o alimento na parte superior do fogão.,68
common_voice_pt_19416439.wav,Rio rápido,10
common_voice_pt_19416440.wav,O amor pelo dinheiro é o alicerce de todo o mal.,48
common_voice_pt_19416441.wav,Um eclipse foi anunciado para o dia seguinte.,45
common_voice_pt_19416442.wav,"A partir desta dieta, você precisa prestar muita atenção.",57
common_voice_pt_19416443.wav,Lembrou-o da lã de suas ovelhas...,34
common_voice_pt_19416444.wav,A pesquisa estava em progresso.,31
common_voice_pt_19416445.wav,Havia um buraco ali entre as pedras.,36
common_voice_pt_19416446.wav,sei sim é zero um dois três quatro cinco seis sete oito nove dez,64
common_voice_pt_19416447.wav,O carro era vermelho.,21
common_voice_pt_19416448.wav,Essa árvore têm uma madeira maciça.,35
common_voice_pt_19416449.wav,"Nossos olhos não crescem?, mas nossos ouvidos e nariz crescem para sempre.",74
common_voice_pt_19416450.wav,Você acha que é fácil.,22
common_voice_pt_19416451.wav,A fragrância leitosa é muito rica,33
common_voice_pt_19416452.wav,Agora você me escuta.,21
common_voice_pt_19416453.wav,Foi visto no início da manhã? correndo para o leste.,52
common_voice_pt_19416454.wav,Feliz expressão em seu rosto,28
common_voice_pt_19416457.wav,O psicopata geralmente tem alucinações.,39
common_voice_pt_19416458.wav,A outra pessoa tem o mesmo sorriso,34
common_voice_pt_19416459.wav,Um homem com uma barba e bandanas brancas está tocando violão na calçada.,73
common_voice_pt_19416460.wav,Espero que não me peçam para soletrar.,38
common_voice_pt_19416461.wav,A maior produção do ano em arroz.,33
common_voice_pt_19416462.wav,Novo laptop agora,17
common_voice_pt_19416463.wav,As figuras assim obtidas constituirão a informação básica sobre a superfície.,77
common_voice_pt_19416464.wav,"Você quer ir trabalhar para mim?, Perguntou o comerciante.",58
common_voice_pt_19416465.wav,"Muitos lugares vendem chá por aqui?, disse o comerciante.",57
common_voice_pt_19416466.wav,O senado condenou a invasão das colônias do império.,52
common_voice_pt_19416467.wav,Precisamos de mais dados.,25
common_voice_pt_19416468.wav,Vamos procurar por isso agora mesmo.,36
common_voice_pt_19416469.wav,Uma multidão de pessoas com um homem tirando uma foto.,54
common_voice_pt_19416470.wav,Os tanques estavam cheios.,26
common_voice_pt_19416471.wav,o Centro Ciência Viva de Constância são os nossos espaços abertos.,66
common_voice_pt_19416472.wav,um cão nada perto de patos.,27
common_voice_pt_19416473.wav,Você já viu uma árvore de espaguete?,36
common_voice_pt_19416474.wav,"As últimas notícias sobre Futebol, mercado, modalidades, os resultados e classificações.",88
common_voice_pt_19416475.wav,Um músico vestido de preto toca sua trombeta diretamente no microfone.,70
common_voice_pt_19416476.wav,Não havia necessidade de abordar o assunto.,43
common_voice_pt_19416477.wav,Família deixe-a ler o jardim de infância,40
common_voice_pt_19416478.wav,Traga-me Sophia de volta.,25
common_voice_pt_19416479.wav,O estudo da sociologia.,23
common_voice_pt_19416480.wav,Gosto de estudar física ao invés de história.,45
common_voice_pt_19416481.wav,Brincar sem magoar os colegas.,30
common_voice_pt_19416482.wav,Dez minutos atrás eu tinha um emprego.,38
common_voice_pt_19416483.wav,"Sim, está acontecendo aqui, então voltei para a conversa.",57
common_voice_pt_19416484.wav,Eles também começaram a sentir que conheciam uma maneira melhor do que os outros.,81
common_voice_pt_19416486.wav,Vitória estava lá.,18
common_voice_pt_19416492.wav,O mundo inteiro está na tendência da visão urbana,49
common_voice_pt_19416493.wav,se ele chegar perto chame a policia,35
common_voice_pt_19416494.wav,O banco pressionou pelo pagamento da dívida.,44
common_voice_pt_19416495.wav,Não pode participar em seguro agrícola como agricultor,54
common_voice_pt_19416496.wav,Você não ouviu ele?,19
common_voice_pt_19416516.wav,A sentença foi muito curta disse o advogado.,44
common_voice_pt_19416517.wav,Uma jaqueta de seda branca combina com qualquer sapato.,55
common_voice_pt_19416518.wav,Você está decidindo tudo!,25
common_voice_pt_19416519.wav,Até um dia,10
common_voice_pt_19416520.wav,Você quer dizer aquele que bebeu tanto?,39
common_voice_pt_19416521.wav,Quantos likes tem esse post?,28
common_voice_pt_19416522.wav,Houve um movimento geral para trás.,35
common_voice_pt_19416523.wav,Um menino de short branco fica em uma torre enferrujada.,56
common_voice_pt_19416524.wav,Esses edifícios e a história ao redor deles atraem milhares de turistas.,72
common_voice_pt_19416525.wav,Eu acho que torci meu orgulho.,30
common_voice_pt_19416526.wav,Algumas pessoas sentadas em um restaurante chinês,49
common_voice_pt_19416527.wav,Eu acho que você é mais barato.,31
common_voice_pt_19416528.wav,Uma menina de pijama rosa tenta operar uma câmera.,50
common_voice_pt_19416529.wav,Olhe para ele com um olhar forte,32
common_voice_pt_19416530.wav,E uma grande tartaruga caiu do céu.,35
common_voice_pt_19416536.wav,Escolha do zero,15
common_voice_pt_19416537.wav,Onde Paulo esteve?,18
common_voice_pt_19416538.wav,Talvez esses pássaros do deserto pudessem explicar-lhe o significado do amor sem propriedade.,93
common_voice_pt_19416539.wav,Agora vou me afastar suavemente da terra dos sonhos.,52
common_voice_pt_19416540.wav,Um homem em um microfone tocando um piano e teclado.,52
common_voice_pt_19416546.wav,Eles nem conseguem encontrá-lo.,31
common_voice_pt_19416547.wav,O VirtualBox fornece seu próprio modo sem raiz.,47
common_voice_pt_19416549.wav,"Isso me ajudou a confiar nas pessoas?, respondeu o inglês.",58
common_voice_pt_19416550.wav,"Encontre abrigo nesta tenda?, mas fique quieto.",47
common_voice_pt_19416554.wav,Um menino de snowboard salta no ar.,35
common_voice_pt_19416556.wav,Um barco de corrida vermelho de alta velocidade salta sobre a água.,67
common_voice_pt_19416558.wav,Se você não pode controlar,26
common_voice_pt_19416559.wav,Eu não posso fazer mais.,24
common_voice_pt_19416560.wav,Sua banda favorita tem uma cantora.,35
common_voice_pt_19416566.wav,Isso é incrível!,16
common_voice_pt_19416567.wav,A furadeira sem fio da Jade se tornou defeituosa.,49
common_voice_pt_19416568.wav,Acredita-se que os quatro homens vêm da Inglaterra.,51
common_voice_pt_19416569.wav,Nossa melhor aposta é que este animal só é ativo à noite.,57
common_voice_pt_19416570.wav,Que hora de estar vivo.,23
common_voice_pt_19416576.wav,Você achou?,11
common_voice_pt_19416577.wav,"No final, isso levou ao segundo saque da cidade.",48
common_voice_pt_19416578.wav,Eu tenho contas médicas para pagar.,35
common_voice_pt_19416579.wav,Eu nunca vi isso antes.,23
common_voice_pt_19416580.wav,eu realmente gosto de lugares bonitos,37
common_voice_pt_19416581.wav,Você quer a lua?,16
common_voice_pt_19416582.wav,"Se você está procurando por um quarto, não há vaga.",51
common_voice_pt_19416583.wav,Nós viemos de Oliva.,20
common_voice_pt_19416585.wav,Cada um sabe melhor onde o sapato o aperta.,43
common_voice_pt_19416591.wav,O pai de Mark Zuckerberg.,25
common_voice_pt_19416592.wav,Eu não sabia que era tão tarde.,31
common_voice_pt_19416593.wav,Toque alguma música da Selena Gomez.,36
common_voice_pt_19416594.wav,Joice e Júlia estudam juntas.,29
common_voice_pt_19416595.wav,Eles estão desesperados e farão qualquer coisa por uma xícara de café.,70
common_voice_pt_19416596.wav,Reproduzir música dos anos noventa.,35
common_voice_pt_19416597.wav,O estuda da inteligência artificial.,36
common_voice_pt_19416598.wav,Eu não quero assinar nenhum autógrafo.,38
common_voice_pt_19416599.wav,Alguém ateou fogo ao lixo.,26
common_voice_pt_19416600.wav,Mas ela estará lá.,18
common_voice_pt_19416602.wav,Ela comprou pepinos no mercado.,31
common_voice_pt_19416604.wav,Ele sempre acreditou que as ovelhas eram capazes de entender o que ele dizia.,77
common_voice_pt_19416605.wav,"Só existe uma maneira de aprender?, respondeu o alquimista.",59
common_voice_pt_19416606.wav,Devemos encontrar outro dataset em vez de usar apenas mnist.,60
common_voice_pt_19416607.wav,Foi sobre você.,15
common_voice_pt_19416608.wav,As pessoas sob as estrelas mudam todos os dias,46
common_voice_pt_19416609.wav,O arrependimento tardio traz novo dano.,39
common_voice_pt_19416610.wav,O dano deve ser mais grave,26
common_voice_pt_19416611.wav,Esperando por décadas,21
common_voice_pt_19416612.wav,Retire a sonda até saber exatamente onde o erro está localizado.,64
common_voice_pt_19416613.wav,"No tempo do vintage, todas as cestas são boas.",46
common_voice_pt_19416614.wav,Um copo amoroso genuíno.,24
common_voice_pt_19416615.wav,Eu não me sinto bem.,20
common_voice_pt_19416616.wav,Ela bate a capa enquanto ela passa pela rua.,44
common_voice_pt_19416617.wav,Homens no exército segurando uma arma.,38
common_voice_pt_19416618.wav,Sinta uma espécie de força ascendente,37
common_voice_pt_19416619.wav,Ele não sabia nada sobre os costumes da terra estranha em que ele estava.,73
common_voice_pt_19416620.wav,O aflito era aparente.,22
common_voice_pt_19416621.wav,Mas você não sabe sobre o amor.,31
common_voice_pt_19416622.wav,Aliviar as emoções nervosas,27
common_voice_pt_19416624.wav,Ele fez um corte na lateral da embalagem,40
common_voice_pt_19416625.wav,Não é uma batalha do bem contra o mal.,38
common_voice_pt_19416626.wav,Eles estavam todos furiosos quando a escapada falhou.,53
common_voice_pt_19416627.wav,Um sinal amarelo anuncia seguro em espanhol.,44
common_voice_pt_19416628.wav,Espero que goste.,17
common_voice_pt_19416629.wav,A rede elétrica não tinha aterramento,37
common_voice_pt_19416630.wav,Empréstimo sob o teto dos outros,32
common_voice_pt_19416631.wav,Ele não tem poder para fazer isso,33
common_voice_pt_19416632.wav,Ela resolveu o enigma sozinha?,30
common_voice_pt_19416633.wav,Aumente o volume.,17
common_voice_pt_19416634.wav,Mas ele certamente não desejava que um exército invadisse o oásis.,66
common_voice_pt_19416635.wav,Muito assustado em meu coração,30
common_voice_pt_19416636.wav,Eu não acredito nisso.,22
common_voice_pt_19416637.wav,Você não sabe disso?,20
common_voice_pt_19416638.wav,"Dois dias depois, o comerciante falou com o menino sobre a exibição.",68
common_voice_pt_19416639.wav,Você tem sua melancia.,22
common_voice_pt_19416640.wav,Precisa cercá-los,17
common_voice_pt_19416641.wav,Queria escrever duzentas frases.,32
common_voice_pt_19416642.wav,Ele não parece um cara que entraria na linha.,45
common_voice_pt_19416643.wav,Minha esposa deu à luz um bebê na semana passada.,49
common_voice_pt_19416644.wav,Você gosta de frutas?,21
common_voice_pt_19416645.wav,Duas mulheres sentam-se em blocos debaixo de um guarda-chuva.,61
common_voice_pt_19416646.wav,Eu vou escutar esse podcast.,28
common_voice_pt_19416647.wav,Diligência é a mãe da boa sorte.,32
common_voice_pt_19416648.wav,Esta quinta tinha gado bovino? frango? ovelha e muitos outros animais.,70
common_voice_pt_19416649.wav,"De repente, o menino ficou feliz por estar lá no armazém.",57
common_voice_pt_19416650.wav,A limpeza é meia vida.,22
common_voice_pt_19416651.wav,Faz cerca de cinco mil por ano.,31
common_voice_pt_19416652.wav,O irmão mais novo tem algo a perguntar.,39
common_voice_pt_19416653.wav,Confira a previsão do tempo para hoje em São Bernardo do Campo.,63
common_voice_pt_19416654.wav,Eu posso ver minha irmã todos os dias!,38
common_voice_pt_19416655.wav,Eu sei se há eletricidade.,26
common_voice_pt_19416656.wav,Como um peixe fora da agua.,27
common_voice_pt_19416657.wav,Tão duro quanto as unhas.,25
common_voice_pt_19416658.wav,Um policial fica entre dragões em uma celebração do Ano Novo Chinês,67
common_voice_pt_19416659.wav,Apenas um pouco ocupado recentemente,36
common_voice_pt_19416660.wav,"Além disso,? neste verão realmente parecia um redemoinho.",57
common_voice_pt_19416661.wav,"Não há nada na cabeça, substituindo o quinto.",45
common_voice_pt_19416662.wav,Vender a privacidade é conveniente,34
common_voice_pt_19416663.wav,Existe uma representação digital disponível.,44
common_voice_pt_19416664.wav,O que eu faço em Salem? O velho riu.,36
common_voice_pt_19416665.wav,Você sabe quando você está realmente solitário?,47
common_voice_pt_19416666.wav,Uma mulher dançando vestindo branco na frente de uma fonte.,59
common_voice_pt_19416668.wav,Acho que podemos fazer melhor depois que o barco navegar.,57
common_voice_pt_19416669.wav,O que eles têm que comer?,25
common_voice_pt_19416670.wav,Não seria legal se fôssemos assim?,34
common_voice_pt_19416671.wav,Ainda não tenho vinte anos,26
common_voice_pt_19416672.wav,Muitas são justificativas e perspectivas.,41
common_voice_pt_19416673.wav,Por que os tiros pararam depois do décimo? que ninguém na Terra tentou explicar.,80
common_voice_pt_19416674.wav,Silvestre estava distraído ontem,32
common_voice_pt_19416675.wav,O ditador era radical em sua ideologia.,39
common_voice_pt_19416676.wav,Uma criança coloca metade em um colchão e metade no chão.,57
common_voice_pt_19416677.wav,Adicionar Tony Kakko music à playlist Street Dance,50
common_voice_pt_19416679.wav,Não diga essas coisas!,22
common_voice_pt_19416680.wav,Eu disse boa noite.,19
common_voice_pt_19416681.wav,O planeta Terra é em sua maioria azul.,38
common_voice_pt_19416682.wav,A paralaxe de movimento é uma dica de profundidade monocular.,61
common_voice_pt_19416683.wav,Quando seus olhos estão olhando para você,41
common_voice_pt_19416684.wav,Eu me senti como se estivesse no paraíso.,41
common_voice_pt_19416685.wav,Ele não queria nenhuma conversa neste momento.,46
common_voice_pt_19416700.wav,Dê a ela as obras.,18
common_voice_pt_19416701.wav,Eu gosto dessa marca.,21
common_voice_pt_19416702.wav,O espírito de criar arte,24
common_voice_pt_19416703.wav,Que tipo de melão é esse?,25
common_voice_pt_19416704.wav,Eu digo que não saímos mais.,28
common_voice_pt_19416705.wav,Eu costumava olhar para aquelas mulheres e invejar sua felicidade.,66
common_voice_pt_19416706.wav,"Amêijoas são pequenas, redondas, macias e saborosas.",52
common_voice_pt_19416707.wav,Até um dia,10
common_voice_pt_19416708.wav,Quem projetou essa fuga?,24
common_voice_pt_19416709.wav,Eles estão fechados no momento.,31
common_voice_pt_19416714.wav,Que tipo de prova é que?,24
common_voice_pt_19416716.wav,Esses problemas também nos afetam.,34
common_voice_pt_19416718.wav,Tem a certeza?,14
common_voice_pt_19416719.wav,Estou orgulhoso de você.,24
common_voice_pt_19416720.wav,Nós temos tudo isso planejado.,30
common_voice_pt_19416721.wav,E como você saiu?,17
common_voice_pt_19416722.wav,Um homem toca guitarra em um teatro externo.,44
common_voice_pt_19416723.wav,Você não precisa ir comigo.,27
common_voice_pt_19416724.wav,Eu não estou feliz que o show dure tanto tempo.,47
common_voice_pt_19416729.wav,"De repente, uma ideia veio à mente",34
common_voice_pt_19416731.wav,Vamos nos encontrar amanhã.,27
common_voice_pt_19416732.wav,O mundo talvez fosse mais simples antigamente,45
common_voice_pt_19416733.wav,Compre este livro,17
common_voice_pt_19416734.wav,Um cachorro marrom está sentado perto de uma grande pedra.,58
common_voice_pt_19416735.wav,Eu sei que ele as escreveu por causa dos erros ortográficos.,60
common_voice_pt_19416736.wav,Ninguém quer ouvir o anúncio.,29
common_voice_pt_19416737.wav,Porque você conhecerá seus sonhos e desejos e saberá como lidar com eles.,73
common_voice_pt_19416738.wav,O vértice estava fora de alinhamento.,37
common_voice_pt_19416739.wav,Três homens detidos na segunda-feira permanecem sob custódia.,61
common_voice_pt_19416740.wav,O Paraguai e o Uruguai não participarão da Copa do Mundo este ano.,66
common_voice_pt_19416741.wav,Ele ofereceu às crianças um pouco de sorvete.,45
common_voice_pt_19416742.wav,Eles têm o melhor conteúdo da internet!,39
common_voice_pt_19416743.wav,Essa música rap com suas batidas eletrônicas altas é chamada de hip-hop.,72
common_voice_pt_19416744.wav,Por que as pessoas têm que mentir?,34
common_voice_pt_19416745.wav,qual é o problema com as pessoas deste mundo,44
common_voice_pt_19416746.wav,Minha percepção era diferente,29
common_voice_pt_19416747.wav,Eu sei tudo sobre você.,23
common_voice_pt_19416748.wav,Três pessoas olhando para algo em uma parede branca.,52
common_voice_pt_19416749.wav,Todo homem tem seu preço.,25
common_voice_pt_19416750.wav,"Mesmo assim, ele mal entendeu o que isso significava.",53
common_voice_pt_19416751.wav,"Depois da dança, eles foram direto para casa.",45
common_voice_pt_19416752.wav,Eu não quero nada para mim mesmo.,33
common_voice_pt_19416753.wav,O progresso desta semana pode ser dito muito,44
common_voice_pt_19416758.wav,Mas ele não precisava se preocupar com isso agora.,50
common_voice_pt_19416760.wav,Para fazer tudo no mundo,24
common_voice_pt_19416761.wav,Você prefere alface ou tomate?,30
common_voice_pt_19416762.wav,Abra um terminal e execute um programa.,39
common_voice_pt_19416763.wav,Nós vivemos das nossas raízes e não dos nossos ramos.,53
common_voice_pt_19416764.wav,Eu vou estudar redes neurais neste final de semana.,51
common_voice_pt_19416765.wav,Um jovem rapaz segurando um guarda-chuva azul.,46
common_voice_pt_19416766.wav,Eu nunca tinha ouvido falar de alquimistas antes de? o menino disse.,68
common_voice_pt_19416767.wav,Não tenho certeza.,18
common_voice_pt_19416768.wav,Abra uma nova aba.,18
common_voice_pt_19416769.wav,Eles pularam pela janela.,25
common_voice_pt_19416770.wav,Deixe-me falar com ela.,23
common_voice_pt_19416771.wav,A Alma do Mundo é nutrida pela felicidade das pessoas.,54
common_voice_pt_19416772.wav,Ele começou a ler o livro que ele havia comprado.,49
common_voice_pt_19416773.wav,Quando é a festa?,17
common_voice_pt_19416779.wav,Quando as mulheres querem voltar ao local de trabalho,53
common_voice_pt_19416780.wav,Os vencedores desta modalidade passarão para a fase estadual como representantes da Catalunha.,94
common_voice_pt_19416781.wav,Algumas crianças vestindo coletes salva-vidas e segurando remos estão em uma jangada,84
common_voice_pt_19416782.wav,"Há exceções a esse princípio, mas não um princípio oposto.",58
common_voice_pt_19416783.wav,A linguagem é um intérprete do coração.,39
common_voice_pt_19416784.wav,Bacon? panquecas e xarope de bordo é um início saudável para qualquer dia.,74
common_voice_pt_19416785.wav,Guarde isso para o Tribune.,27
common_voice_pt_19416786.wav,Sua mente estava cheia de pensamentos.,38
common_voice_pt_19416787.wav,Nenhum? ele é leal.,19
common_voice_pt_19416788.wav,Abraão forneceu muitos deleites.,32
common_voice_pt_19416789.wav,"Eu preciso que você seja espontâneo. Ele me pediu para ""din din"".",65
common_voice_pt_19416790.wav,Cabelo pendurado entre os dedos,31
common_voice_pt_19416791.wav,Eu estarei lá.,14
common_voice_pt_19416792.wav,Eles abriram a garrafa de vinho e beberam muito.,48
common_voice_pt_19416793.wav,Adivinha o resultado no primeiro experimento.,45
common_voice_pt_19416794.wav,Pode colocar no meu cartão.,27
common_voice_pt_19416795.wav,Fui esticando minhas pernas desajeitadamente e sentindo meu caminho no escuro.,78
common_voice_pt_19416796.wav,Um bom amigo é o parente mais próximo.,38
common_voice_pt_19416797.wav,Eu não tenho muito dinheiro para receber este mês.,50
common_voice_pt_19416798.wav,Eu não iria viver como um fantasma.,35
common_voice_pt_19416799.wav,É o seu tesouro,15
common_voice_pt_19416800.wav,Estou bem.,10
common_voice_pt_19416801.wav,O que isso tem a ver com isso?,30
common_voice_pt_19416802.wav,O gato olhou para o seu dono e sorriu.,38
common_voice_pt_19416803.wav,Um skatista no ar em uma rampa de cores vivas.,46
common_voice_pt_19416804.wav,Nunca é tarde para consertar.,29
common_voice_pt_19416805.wav,Nós precisamos de alguém como você.,35
common_voice_pt_19416806.wav,Juventude precisa prestar atenção à procura de emprego,54
common_voice_pt_19416807.wav,Amanhã eu preciso acordar cedo.,31
common_voice_pt_19416808.wav,Foi a segunda ou terceira vez que eles tentaram.,48
common_voice_pt_19416809.wav,Todos os órgãos estão expostos em nossa sala de exposições.,59
common_voice_pt_19416810.wav,Posso te pedir um favor?,24
common_voice_pt_19416811.wav,Ouça o solo desta guitarra!,27
common_voice_pt_19416812.wav,"um trabalhador da construção civil sentado em uma pedra, fazendo uma ligação.",77
common_voice_pt_19416813.wav,Comprou uma passagem de onibus,30
common_voice_pt_19416814.wav,Repita esta frase,17
common_voice_pt_19416815.wav,Meninos em toucas nadam em pistas de uma piscina.,49
common_voice_pt_19416816.wav,"Dessa perspectiva, você pode ver os círculos concêntricos.",58
common_voice_pt_19416817.wav,Um grupo de pessoas chutando uma grande bola vermelha.,54
common_voice_pt_19416818.wav,Oh Deus!,8
common_voice_pt_19416819.wav,Função: permite pressionar o acelerador com o pé esquerdo.,58
common_voice_pt_19416820.wav,Isso é um pacote de mentiras que você está dizendo!,51
common_voice_pt_19416821.wav,Que horas eram?,15
common_voice_pt_19416822.wav,Ele estava pensando em presságios e alguém apareceu.,52
common_voice_pt_19416823.wav,Uma mulher morena tem uma criança lá fora.,42
common_voice_pt_19416824.wav,E não bata com nada.,20
common_voice_pt_19416825.wav,Muitas concessões foram feitas!,31
common_voice_pt_19416826.wav,Alguns voltam.,14
common_voice_pt_19416827.wav,Mas eu não sou um crack e não culpo ninguém.,44
common_voice_pt_19416829.wav,Eu fiz algumas panquecas deliciosas esta manhã.,47
common_voice_pt_19416831.wav,"Atualmente internacionalmente, seja Tóquio, Seul, Londres",57
common_voice_pt_19416832.wav,Salvaguardar a segurança dos cidadãos à noite,45
common_voice_pt_19416833.wav,Porque você nunca mais será capaz de mantê-lo quieto.,53
